interval,period,site,diver,date1,time1,time1_decimal,transect,side,dist,tag1,stipeL1,bladeL1,Bwidth,Psori1,distP1,obladeL1,Bcount1,Sbulb_max1,comments,date2,tag2,time2,time2_decimal,Bcount2,Sbulb_max2,distP2,obladeL2,presence2,comments,date3,presence3,tag3,time3,time3_decimal,stipeL3,Bcount3,Sbulb_max3,comments,Bgrowth_rate,Sgrowth_rate,Bcount_growth,Berosion_rate
2,2016-Jun,Second,AM,2016-06-09,13:30:00,13.5,3,R,15.1,1731,134,120,na,0,30,109,na,na,,2016-06-13,1731,9:10:00,9.17,19,na,62.5,144,y,,2016-07-20,y,1731,14:00:00,14,298,28,na,,8.509,3.998,0.242,0.655
2,2016-Jun,Second,OP,2016-06-09,13:30:00,13.5,3,L,6.5,1746,94,80,na,0,24,72,na,na,,2016-06-13,1746,9:10:00,9.17,15,na,51,81,y,,2016-07-20,n,1746,14:00:00,14,na,na,na,,7.069,na,na,-4.713
2,2016-Jun,Second,OP,2016-06-09,13:30:00,13.5,3,L,5.7,1812,100,85,na,0,20,63,na,na,,2016-06-13,1812,9:10:00,9.17,20,na,37,80.5,y,,2016-07-20,n,1812,14:00:00,14,na,na,na,,4.451,na,na,0.131
2,2016-Jun,Second,OP,2016-06-09,13:30:00,13.5,2,L,13.5,1828,309,180,na,0,65,167,na,na,,2016-06-13,1828,9:10:00,9.17,52,na,87,150,y,,2016-07-20,y,1828,14:00:00,14,512,45,na,,5.760,4.949,-0.188,-10.211
2,2016-Jun,Second,AM,2016-06-09,13:30:00,13.5,3,R,1.8,1850,176,109,na,0,40,120,na,na,,2016-06-13,1850,9:10:00,9.17,23,na,66.5,136,y,,2016-07-20,n,1850,14:00:00,14,na,na,na,,6.938,na,na,-2.749
2,2016-Jun,Second,OP,2016-06-09,13:30:00,13.5,1,L,1,1886,135,70,na,0,24,71,na,na,,2016-06-13,1886,9:10:00,9.17,12,na,na,na,y,broke blade untangling,2016-07-20,y,1886,14:00:00,14,363,37,na,senescing (ave blade length 35),na,5.558,0.672,na
2,2016-Jun,Second,AM,2016-06-09,13:30:00,13.5,3,R,5.8,1928,142,100,na,0,30,96,na,na,,2016-06-13,1928,9:10:00,9.17,13,na,52,119,y,,2016-07-20,y,1928,14:00:00,14,358,27,na,,5.760,5.266,0.376,0.262
2,2016-Jun,Second,OP,2016-06-09,13:30:00,13.5,1,L,6.4,1940,309,180,na,0,30,108,na,na,,2016-06-13,1940,9:10:00,9.17,39,na,54,121.5,y,,2016-07-20,y,1940,14:00:00,14,532,41,na,senescing (ave blade length 60),6.283,5.436,0.054,-2.749
2,2016-Jun,Second,AM,2016-06-09,13:30:00,13.5,2,R,9,2043,191,170,na,0,60,170,na,na,,2016-06-13,2043,9:10:00,9.17,36,na,na,na,y,no punch found,2016-07-20,n,2043,14:00:00,14,na,na,na,,na,na,na,na
2,2016-Jun,Second,OP,2016-06-09,13:30:00,13.5,3,L,11,2055,206,125,na,0,31,95,na,na,,2016-06-13,2055,9:10:00,9.17,22,na,53,116,y,,2016-07-20,n,2055,14:00:00,14,na,na,na,,5.760,na,na,-0.262
2,2016-Jun,Second,OP,2016-06-09,13:30:00,13.5,1,L,15.9,2056,244,200,na,0,20,57,na,na,,2016-06-13,2056,9:10:00,9.17,35,na,na,na,y,no punch found,2016-07-20,y,2056,14:00:00,14,470,50,na,senescing (ave blade length 70),na,5.509,0.403,na
2,2016-Jun,Second,OP,2016-06-09,13:30:00,13.5,2,L,12.6,2065,120,85,na,0,27,78,na,na,,2016-06-13,2065,9:10:00,9.17,14,na,42,93.5,y,,2016-07-20,n,2065,14:00:00,14,na,na,na,,3.927,na,na,0.131
2,2016-Jun,Second,AM,2016-06-09,13:30:00,13.5,1,R,12.1,2126,260,160,na,0,50,154,na,na,,2016-06-13,2126,9:10:00,9.17,35,na,na,na,y,no punch found,2016-07-20,n,2126,14:00:00,14,na,na,na,,na,na,na,na
2,2016-Jun,Second,AM,2016-06-09,13:30:00,13.5,1,R,4.8,2402,170,150,na,0,50,146,na,na,,2016-06-13,2402,9:10:00,9.17,26,na,74,143,y,,2016-07-20,n,2402,14:00:00,14,na,na,na,,6.283,na,na,-7.069
2,2016-Jun,Second,AM,2016-06-09,13:30:00,13.5,3,R,1,2500,137,120,na,0,30,104,na,na,,2016-06-13,2500,9:10:00,9.17,30,na,52,123,y,,2016-07-20,n,2500,14:00:00,14,na,na,na,,5.760,na,na,-0.785
2,2016-Jun,Second,AM,2016-06-09,13:30:00,13.5,2,R,3.2,2513,213,110,na,0,30,90,na,na,,2016-06-13,2513,9:10:00,9.17,33,na,49,109,y,,2016-07-20,y,2513,14:00:00,14,333,67,na,,4.974,2.925,0.914,0.000
2,2016-Jun,North,AM,2016-06-09,16:15:00,16.3,1,L,6.8,1545,170,140,na,0,40,133,na,na,,2016-06-13,1545,10:40:00,10.67,21,na,68,166,y,,2016-07-21,y,1545,15:30:00,15.5,450,35,na,,7.436,6.672,0.366,1.328
2,2016-Jun,North,OP,2016-06-09,16:15:00,16.3,2,R,10.7,1776,94,55,na,0,20,58,na,na,,2016-06-13,1776,10:40:00,10.67,11,na,36,76.5,y,,2016-07-21,y,1776,15:30:00,15.5,441,36,na,,4.249,8.268,0.654,0.664
2,2016-Jun,North,OP,2016-06-09,16:15:00,16.3,2,R,5.3,1789,154,120,na,0,40,126,na,na,,2016-06-13,1789,10:40:00,10.67,21,na,78,170,y,,2016-07-21,n,1789,15:30:00,15.5,na,na,na,,10.092,na,na,1.593
2,2016-Jun,North,OP,2016-06-09,16:15:00,16.3,3,R,2,1802,109,95,na,0,23,84,na,na,,2016-06-13,1802,10:40:00,10.67,14,na,na,na,y,no punch found,2016-07-21,y,1802,15:30:00,15.5,445,29,na,ave blade length 45,na,8.006,0.393,na
2,2016-Jun,North,AM,2016-06-09,16:15:00,16.3,1,L,5.9,1866,153,125,na,0,30,100,na,na,,2016-06-13,1866,10:40:00,10.67,23,na,52.5,125,y,,2016-07-21,y,1866,15:30:00,15.5,394,38,na,,5.975,5.743,0.393,0.664
2,2016-Jun,North,AM,2016-06-09,16:15:00,16.3,2,L,6.2,1878,97,100,na,0,30,93,na,na,,2016-06-13,1878,10:40:00,10.67,20,na,na,na,y,no punch found,2016-07-21,y,1878,15:30:00,15.5,368,38,na,,na,6.458,0.471,na
2,2016-Jun,North,AM,2016-06-09,16:15:00,16.3,3,L,16.5,1900,96,82,na,0,20,67,na,na,,2016-06-13,1900,10:40:00,10.67,10,na,34,81,y,,2016-07-21,y,1900,15:30:00,15.5,431,29,na,,3.718,7.983,0.497,0.000
2,2016-Jun,North,AM,2016-06-09,16:15:00,16.3,2,L,3.6,1918,170,150,na,0,40,120,na,na,,2016-06-13,1918,10:40:00,10.67,16,na,69,150,y,,2016-07-21,y,1918,15:30:00,15.5,367,33,na,,7.702,4.694,0.445,0.266
2,2016-Jun,North,AM,2016-06-09,16:15:00,16.3,3,L,10.9,1922,114,130,na,0,40,129,na,na,,2016-06-13,1922,10:40:00,10.67,17,na,71,77,y,blade broken,2016-07-21,y,1922,15:30:00,15.5,377,24,na,,8.233,6.267,0.183,-22.043
2,2016-Jun,North,OP,2016-06-09,16:15:00,16.3,1,R,9.2,1964,116,65,na,0,21,64,na,na,,2016-06-13,1964,10:40:00,10.67,15,na,38.5,75.5,y,,2016-07-21,y,1964,15:30:00,15.5,404,36,na,ave blade length 35,4.648,6.863,0.550,-1.593
2,2016-Jun,North,OP,2016-06-09,16:15:00,16.3,1,R,7.8,1971,148,105,na,0,21,67,na,na,,2016-06-13,1971,10:40:00,10.67,20,na,41,89.5,y,,2016-07-21,y,1971,15:30:00,15.5,435,40,na,ave blade length 55,5.311,6.839,0.524,0.664
2,2016-Jun,North,AM,2016-06-09,16:15:00,16.3,3,L,0,2021,133,100,na,0,25,85,na,na,,2016-06-13,2021,10:40:00,10.67,20,na,45.5,96.5,y,,2016-07-21,y,2021,15:30:00,15.5,214,33,na,,5.444,1.930,0.340,-2.390
2,2016-Jun,North,OP,2016-06-09,16:15:00,16.3,1,R,7.8,2053,132,90,na,0,30,108,na,na,,2016-06-13,2053,10:40:00,10.67,15,na,54,114,y,,2016-07-21,y,2053,15:30:00,15.5,423,31,na,ave blade length 55,6.374,6.934,0.419,-4.780
2,2016-Jun,North,OP,2016-06-09,16:15:00,16.3,3,R,9.8,2092,123,100,na,0,30,101,na,na,,2016-06-13,2092,10:40:00,10.67,12,na,53,128,y,,2016-07-21,y,2092,15:30:00,15.5,463,29,na,ave blade length 60,6.108,8.102,0.445,1.062
2,2016-Jun,North,AM,2016-06-09,16:15:00,16.3,1,L,12,2099,243,170,na,0,50,160,na,na,,2016-06-13,2099,10:40:00,10.67,37,na,79.5,184,y,,2016-07-21,y,2099,15:30:00,15.5,451,43,na,,7.834,4.956,0.157,-1.461
2,2016-Jun,North,OP,2016-06-09,16:15:00,16.3,3,R,14.5,2101,254,150,na,0,36,123,na,na,,2016-06-13,2101,10:40:00,10.67,24,na,64,149,y,,2016-07-21,y,2101,15:30:00,15.5,588,30,na,ave blade length 70,7.436,7.959,0.157,-0.531
2,2016-Jun,Manley,AM,2016-06-11,9:45:00,9.8,3,L,0.2,1739,254,100,na,0,25,83,na,na,,2016-06-15,1739,11:45:00,11.75,33,na,36.5,79.7,y,,2016-07-21,n,1739,13:00:00,13,na,na,na,,2.818,na,na,-3.626
2,2016-Jun,Manley,AM,2016-06-11,9:45:00,9.8,3,L,2.8,1726,153,90,na,0,25,77,na,na,,2016-06-15,1726,11:45:00,11.75,46,na,40.6,93,y,,2016-07-21,y,1726,13:00:00,13,283,74,na,,3.822,3.239,0.777,0.098
2,2016-Jun,Manley,AM,2016-06-11,9:45:00,9.8,3,L,18.7,1771,240,80,na,0,25,78,na,na,,2016-06-15,1771,11:45:00,11.75,36,na,42,74.4,y,,2016-07-21,y,1771,13:00:00,13,350,45,na,,4.165,2.741,0.250,-5.047
2,2016-Jun,Manley,AM,2016-06-11,9:45:00,9.8,2,L,0.6,1735,324,125,na,0,30,94,na,na,,2016-06-15,1735,11:45:00,11.75,56,na,50.5,102.4,y,,2016-07-21,y,1735,13:00:00,13,397,65,na,,5.023,1.819,0.250,-2.965
2,2016-Jun,Manley,AM,2016-06-11,9:45:00,9.8,2,L,2.5,2030,171,120,na,0,30,114,na,na,,2016-06-15,2030,11:45:00,11.75,30,na,39.5,106,y,,2016-07-21,n,2030,13:00:00,13,na,na,na,,2.328,na,na,-4.288
2,2016-Jun,Manley,AM,2016-06-11,9:45:00,9.8,2,L,13,2078,165,110,na,0,25,80,na,na,,2016-06-15,2078,11:45:00,11.75,41,na,38.5,38.5,y,broken at punch,2016-07-21,y,2078,13:00:00,13,235,48,na,,3.308,1.744,0.194,-13.476
2,2016-Jun,Manley,AM,2016-06-11,9:45:00,9.8,1,L,10.3,1800,221,95,na,0,25,71,na,na,,2016-06-15,1800,11:45:00,11.75,48,na,37.6,87.7,y,,2016-07-21,y,1800,13:00:00,13,308,60,na,,3.087,2.168,0.333,1.005
2,2016-Jun,Manley,AM,2016-06-11,9:45:00,9.8,1,L,16.2,1725,138,90,na,0,25,86,na,na,,2016-06-15,1725,11:45:00,11.75,50,na,38.7,100.5,y,,2016-07-21,y,1725,13:00:00,13,273,31,na,,3.357,3.364,-0.527,0.196
2,2016-Jun,Manley,NR,2016-06-11,9:45:00,9.8,1,R,7.5,1982,156,110,na,0,30,110,na,na,,2016-06-15,1982,11:45:00,11.75,52,na,48.5,100,y,,2016-07-21,y,1982,13:00:00,13,294,70,na,ave blade length 100,4.533,3.439,0.499,-6.983
2,2016-Jun,Manley,NR,2016-06-11,9:45:00,9.8,1,R,11.3,2085,192,75,na,0,20,69,na,na,,2016-06-15,2085,11:45:00,11.75,40,na,35.8,86.7,y,,2016-07-21,y,2085,13:00:00,13,277,47,na,ave blade length 85,3.871,2.118,0.194,0.466
2,2016-Jun,Manley,NR,2016-06-11,9:45:00,9.8,1,R,17.4,2114,166,96,na,0,25,82,na,na,,2016-06-15,2114,11:45:00,11.75,39,na,34.5,99.3,y,,2016-07-21,y,2114,13:00:00,13,266,58,na,ave blade length 86,2.328,2.492,0.527,1.911
2,2016-Jun,Manley,NR,2016-06-11,9:45:00,9.8,2,R,14.2,2132,118,105,na,0,30,95,na,na,,2016-06-15,2132,11:45:00,11.75,48,na,48.4,110,y,,2016-07-21,y,2132,13:00:00,13,219,66,na,ave blade length 75,4.508,2.517,0.499,-0.833
2,2016-Jun,Manley,NR,2016-06-11,9:45:00,9.8,2,R,4.9,1841,215,105,na,0,30,95,na,na,,2016-06-15,1841,11:45:00,11.75,41,na,46.7,46.7,y,broken at punch,2016-07-21,y,1841,13:00:00,13,316,56,na,ave blade length 60,4.092,2.517,0.416,-15.926
2,2016-Jun,Manley,NR,2016-06-11,9:45:00,9.8,3,R,5,1999,219,118,na,0,30,100,na,na,,2016-06-15,1999,11:45:00,11.75,51,na,48.4,109.9,y,,2016-07-21,y,1999,13:00:00,13,286,60,na,ave blade length 80,4.508,1.669,0.250,-2.083
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,1,na,na,na,150,75,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,1,na,na,na,188,130,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,1,na,na,na,343,180,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,1,na,na,na,194,150,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,1,na,na,na,147,85,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,1,na,na,na,108,62,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,1,na,na,na,121,85,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,2,na,na,na,171,121,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,2,na,na,na,263,185,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,2,na,na,na,214,140,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,2,na,na,na,107,90,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,2,na,na,na,112,100,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,2,na,na,na,236,150,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,2,na,na,na,237,150,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,2,na,na,na,208,111,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,AM,2016-06-12,14:07:00,14.1,2,na,na,na,168,120,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,OP,2016-06-12,14:07:00,14.1,2,na,na,na,99,72,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,OP,2016-06-12,14:07:00,14.1,2,na,na,na,100,68,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,OP,2016-06-12,14:07:00,14.1,2,na,na,na,235,167,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,OP,2016-06-12,14:07:00,14.1,2,na,na,na,76,63,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,OP,2016-06-12,14:07:00,14.1,2,na,na,na,129,67,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,OP,2016-06-12,14:07:00,14.1,2,na,na,na,471,280,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,225,143,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,143,67,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,116,89,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,80,68,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,160,113,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,31,11,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,126,95,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,124,74,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,391,156,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,100,54,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,144,101,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,139,94,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,312,150,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,214,100,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,North,NR,2016-06-12,14:07:00,14.1,3,na,na,na,171,99,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,95,60,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,200,100,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,115,185,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,185,90,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,110,70,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,149,110,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,197,70,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,285,100,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,74,65,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,113,65,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,66,40,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,170,75,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,181,65,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,126,65,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,1,na,na,na,95,90,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,128,95,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,164,125,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,118,70,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,208,110,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,235,85,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,279,140,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,166,65,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,190,100,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,187,95,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,150,100,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,98,65,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,97,60,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,99,55,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,121,55,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,2,na,na,na,153,100,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,3,na,na,na,225,100,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,3,na,na,na,117,90,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,3,na,na,na,112,60,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,3,na,na,na,100,75,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,3,na,na,na,121,50,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
2,2016-Jun,Manley,OP,2016-06-15,10:40:00,10.7,3,na,na,na,142,80,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
